17:01:22.26,0.795
17:01:22.36,0.551
17:01:22.47,0.289
17:01:22.57,0.229
17:01:22.66,0.119
17:01:22.76,0.000
17:01:22.86,0.000
17:01:22.96,0.000
17:01:23.07,0.000
17:01:23.16,0.000
17:01:23.26,0.000
17:01:23.37,0.000
17:01:23.47,0.076
17:01:23.57,0.107
17:01:23.67,0.241
17:01:23.77,0.425
17:01:23.87,0.605
17:01:23.96,0.725
17:01:24.06,0.770
17:01:24.17,0.785
17:01:24.27,0.611
17:01:24.37,0.300
17:01:24.47,0.233
17:01:24.56,0.193
17:01:24.67,0.000
17:01:24.77,0.000
17:01:24.86,0.000
17:01:24.97,0.000
17:01:25.06,0.000
17:01:25.17,0.000
17:01:25.27,0.000
17:01:25.37,0.069
17:01:25.47,0.105
17:01:25.57,0.220
17:01:25.67,0.399
17:01:25.77,0.587
17:01:25.86,0.710
17:01:25.97,0.772
17:01:26.07,0.780
17:01:26.17,0.673
17:01:26.27,0.318
17:01:26.37,0.239
17:01:26.47,0.212
17:01:26.56,0.002
17:01:26.67,0.000
17:01:26.77,0.000
17:01:26.86,0.000
17:01:26.96,0.000
17:01:27.07,0.000
17:01:27.16,0.000
17:01:27.26,0.052
17:01:27.37,0.101
17:01:27.46,0.113
17:01:27.57,0.120
17:01:27.67,0.252
17:01:27.77,0.453
17:01:27.86,0.631
17:01:27.96,0.737
17:01:28.06,0.771
17:01:28.17,0.786
17:01:28.26,0.587
17:01:28.37,0.294
17:01:28.46,0.232
17:01:28.57,0.161
17:01:28.66,0.000
17:01:28.76,0.000
17:01:28.86,0.000
17:01:28.97,0.000
17:01:29.07,0.000
17:01:29.17,0.000
17:01:29.26,0.000
17:01:29.37,0.057
17:01:29.47,0.103
17:01:29.57,0.228
17:01:29.67,0.407
17:01:29.77,0.591
17:01:29.87,0.713
17:01:29.97,0.769
17:01:30.07,0.785
17:01:30.17,0.690
17:01:30.27,0.318
17:01:30.37,0.239
17:01:30.47,0.212
17:01:30.57,0.000
17:01:30.66,0.000
17:01:30.76,0.000
17:01:30.87,0.000
17:01:30.97,0.000
17:01:31.06,0.000
17:01:31.17,0.000
17:01:31.27,0.043
17:01:31.36,0.099
17:01:31.45,0.214
17:01:31.57,0.365
17:01:31.67,0.567
17:01:31.77,0.698
17:01:31.87,0.762
17:01:31.97,0.791
17:01:32.06,0.775
17:01:32.17,0.344
17:01:32.25,0.246
17:01:32.36,0.215
17:01:32.47,0.058
17:01:32.56,0.000
17:01:32.66,0.000
17:01:32.76,0.000
17:01:32.86,0.000
17:01:32.97,0.000
17:01:33.07,0.000
17:01:33.16,0.023
17:01:33.25,0.094
17:01:33.36,0.188
17:01:33.47,0.337
17:01:33.57,0.538
17:01:33.67,0.677
17:01:33.77,0.751
17:01:33.87,0.791
17:01:33.95,0.795
17:01:34.06,0.382
17:01:34.16,0.256
17:01:34.27,0.219
17:01:34.36,0.073
17:01:34.46,0.000
17:01:34.55,0.000
17:01:34.66,0.000
17:01:34.75,0.000
17:01:34.86,0.000
17:01:34.97,0.000
17:01:35.05,0.000
17:01:35.16,0.105
17:01:35.25,0.166
17:01:35.36,0.314
17:01:35.46,0.521
17:01:35.57,0.668
17:01:35.65,0.745
17:01:35.77,0.769
17:01:35.87,0.782
17:01:35.97,0.408
17:01:36.06,0.262
17:01:36.15,0.221
17:01:36.27,0.088
17:01:36.35,0.000
17:01:36.46,0.000
17:01:36.57,0.000
17:01:36.65,0.000
17:01:36.77,0.000
17:01:36.87,0.000
17:01:36.97,0.000
17:01:37.07,0.087
17:01:37.17,0.110
17:01:37.27,0.117
17:01:37.37,0.206
17:01:37.47,0.364
17:01:37.57,0.569
17:01:37.67,0.697
17:01:37.77,0.765
17:01:37.87,0.787
17:01:37.95,0.768
17:01:38.07,0.356
17:01:38.17,0.250
17:01:38.27,0.217
17:01:38.35,0.063
17:01:38.46,0.000
17:01:38.55,0.000
17:01:38.67,0.000
17:01:38.77,0.000
17:01:38.87,0.000
17:01:38.97,0.000
17:01:39.07,0.036
17:01:39.17,0.097
17:01:39.25,0.181
